Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Price
IndiGo,24/9/2022,Delhi,Rajasthan,8:35,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,12:50,13:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,19:05,14:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,1:40,15:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,7:40,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,9:30,17:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Mumbai,Chennai,18:25,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,21:55,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,11:00,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:25,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,0:10,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,12:00,23:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,New Delhi,11:35,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,16:30,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,17:40,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,19:05,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,21:55,4:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,New Delhi,22:10,5:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,Bangalore,22:50,6:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Kolkata,Mumbai,23:40,7:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Delhi,Rajasthan,0:40,8:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Mumbai,Chennai,12:35,9:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,15:00,10:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,16:15,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:10,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,21:15,13:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Chennai,21:15,14:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Bangalore,New Delhi,14:00,15:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,20:05,16:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,23:35,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,12:35,18:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,23:15,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,6:15,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,6:15,21:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,9:40,22:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Delhi,Rajasthan,9:40,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,23:15,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,6:15,1:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,Bangalore,9:05,2:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,10:10,3:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,11:15,4:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,7:55,5:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,11:10,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,9:45,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,23:15,8:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,0:05,9:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,14:15,10:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,11:20,11:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,0:40,12:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,18:45,13:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,5:30,14:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,18:20,15:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Bangalore,New Delhi,11:00,16:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,18:30,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:45,18:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,15:45,19:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,0:30,20:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Bangalore,New Delhi,20:35,21:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,22:00,22:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,23:05,23:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,23:55,0:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,1:00,1:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,17:20,2:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,4:10,3:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,13:55,4:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,8:35,5:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,12:50,6:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,19:05,7:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,1:40,8:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,7:40,9:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,9:30,10:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,18:25,11:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,21:55,12:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,11:00,13:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,20:25,14:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Delhi,Rajasthan,0:10,15:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Chennai,12:00,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,11:35,17:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,Bangalore,16:30,18:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,17:40,19:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,19:05,20:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,21:55,21:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,22:10,22:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,22:50,23:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Kolkata,Mumbai,23:40,0:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Delhi,Rajasthan,0:40,1:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Chennai,12:35,2:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Bangalore,New Delhi,15:00,3:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,16:15,4:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Kolkata,Mumbai,20:10,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,21:15,6:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Mumbai,Chennai,21:15,7:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,New Delhi,14:00,8:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,Bangalore,20:05,9:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Kolkata,Mumbai,23:35,10:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Delhi,Rajasthan,12:35,11:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Mumbai,Chennai,23:15,12:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Bangalore,New Delhi,6:15,13:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,Bangalore,6:15,14:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Kolkata,Mumbai,9:40,15:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Delhi,Rajasthan,9:40,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,23:15,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,6:15,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,9:05,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,10:10,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,11:15,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,7:55,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,11:10,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,9:45,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,23:15,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,0:05,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,14:15,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,11:20,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,0:40,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,18:45,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,5:30,7:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,18:20,8:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,11:00,9:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,18:30,10:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,20:45,11:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,15:45,12:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,0:30,13:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,20:35,14:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,22:00,15:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,23:05,16:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,23:55,17:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,1:00,18:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,17:20,19:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,4:10,20:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,13:55,21:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,8:35,22:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,12:50,23:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,19:05,0:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,1:40,1:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,7:40,2:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,9:30,3:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,18:25,4:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,21:55,5:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,11:00,6:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,20:25,7:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,0:10,8:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,12:00,9:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,11:35,10:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,16:30,11:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,17:40,12:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,19:05,13:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,21:55,14:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,22:10,15:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,22:50,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,23:40,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,0:40,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,12:35,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,15:00,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,16:15,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:10,22:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Delhi,Rajasthan,21:15,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,21:15,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,14:00,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,20:05,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,23:35,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,12:35,4:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Mumbai,Chennai,23:15,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,6:15,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,6:15,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,9:40,8:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,9:40,9:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Mumbai,Chennai,23:15,10:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,New Delhi,6:15,11:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,Bangalore,9:05,12:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Kolkata,Mumbai,10:10,13:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Delhi,Rajasthan,11:15,14:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,7:55,15:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,11:10,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,9:45,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,23:15,18:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Delhi,Rajasthan,0:05,19:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Chennai,14:15,20:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,11:20,21:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,0:40,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,18:45,23:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,5:30,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,18:20,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,11:00,2:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,18:30,3:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Kolkata,Mumbai,20:45,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Rajasthan,15:45,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,0:30,6:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,New Delhi,20:35,7:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,22:00,8:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,23:05,9:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,23:55,10:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,1:00,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,New Delhi,17:20,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,4:10,13:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,13:55,14:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,8:35,15:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Mumbai,Chennai,12:50,16:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,19:05,17:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,1:40,18:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,7:40,19:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Delhi,Rajasthan,9:30,20:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Chennai,18:25,21:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,21:55,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Bangalore,11:00,23:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,20:25,0:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,0:10,1:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Chennai,12:00,2:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,11:35,3:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,16:30,4:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,17:40,5:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,19:05,6:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,21:55,7:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,22:10,8:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,22:50,9:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,23:40,10:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,0:40,11:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,12:35,12:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,15:00,13:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,16:15,14:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Kolkata,Mumbai,20:10,15:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,21:15,16:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,21:15,17:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,14:00,18:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,Bangalore,20:05,19:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Kolkata,Mumbai,23:35,20:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Delhi,Rajasthan,12:35,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Chennai,23:15,22:05,5h 30m,Non Stop,"12,506"
Air Asia,24/9/2022,Bangalore,New Delhi,6:15,23:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,Bangalore,6:15,0:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Kolkata,Mumbai,9:40,1:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Delhi,Rajasthan,9:40,2:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Mumbai,Chennai,23:15,3:05,5h 30m,Non Stop,"12,506"
Air India,24/9/2022,Bangalore,New Delhi,6:15,4:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Bangalore,Bangalore,9:05,5:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Kolkata,Mumbai,10:10,6:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Delhi,Rajasthan,11:15,7:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Chennai,7:55,8:05,5h 30m,Non Stop,"12,506"
Vistara,24/9/2022,Bangalore,New Delhi,11:10,9:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,Bangalore,9:45,10:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,23:15,11:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Delhi,Rajasthan,0:05,12:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Mumbai,Chennai,14:15,13:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,New Delhi,11:20,14:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,Bangalore,0:40,15:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Kolkata,Mumbai,18:45,16:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Delhi,Mumbai,5:30,17:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Mumbai,Mumbai,18:20,18:05,5h 30m,Non Stop,"12,506"
Go First,24/9/2022,Bangalore,Mumbai,11:00,19:05,5h 30m,Non Stop,"12,506"
SpiceJet,24/9/2022,Bangalore,Mumbai,18:30,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:45,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,15:45,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,0:30,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,20:35,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,22:00,1:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,23:05,2:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,23:55,3:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,1:00,4:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,17:20,5:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,4:10,6:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,13:55,7:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,8:35,8:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,12:50,9:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,19:05,10:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,1:40,11:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,7:40,12:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,9:30,13:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,18:25,14:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,21:55,15:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:00,16:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,20:25,17:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,0:10,18:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,12:00,19:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,11:35,20:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,16:30,21:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Kolkata,Mumbai,17:40,22:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Delhi,Mumbai,19:05,23:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Mumbai,Mumbai,21:55,0:05,5h 30m,Non Stop,"12,506"
IndiGo,24/9/2022,Bangalore,Mumbai,22:10,1:05,5h 30m,Non Stop,"12,506"
